1	334	1
1	426	1
2	211	1
2	407	1
3	99	1
3	224	1
3	407	1
3	452	1
4	312	1
4	426	1
5	365	1
5	367	1
6	99	1
6	407	1
7	185	1
7	440	1
8	407	1
9	39	1
9	185	1
10	106	1
10	185	1
11	426	1
13	17	1
13	65	1
13	76	1
13	407	1
14	174	1
14	407	1
15	3	1
15	180	1
15	510	1
16	39	1
16	165	1
16	185	1
16	440	1
17	375	1
17	407	1
18	147	1
18	225	1
18	332	1
19	99	1
19	407	1
20	306	1
20	407	1
21	185	1
21	212	1
22	45	1
22	328	1
22	407	1
22	449	1
23	65	1
23	407	1
24	174	1
24	407	1
25	167	1
25	246	1
25	247	1
26	133	1
26	173	1
26	426	1
27	41	1
27	178	1
28	30	1
28	175	1
28	185	1
28	450	1
29	167	1
29	246	1
29	247	1
30	185	1
30	212	1
31	82	1
31	247	1
32	31	1
32	407	1
33	45	1
33	328	1
33	407	1
33	443	1
34	17	1
34	65	1
34	407	1
35	41	1
35	178	1
35	236	1
35	316	1
35	398	1
36	185	1
36	250	1
37	173	1
37	304	1
37	425	1
37	426	1
37	508	1
38	1	1
38	173	1
38	426	1
38	508	1
39	407	1
39	412	1
40	3	1
40	208	1
41	133	1
41	153	1
41	173	1
41	426	1
42	52	1
42	426	1
42	442	1
43	174	1
43	407	1
44	407	1
44	412	1
45	185	1
46	407	1
46	412	1
47	154	1
47	288	1
48	167	1
48	246	1
48	247	1
49	17	1
49	45	1
49	328	1
49	407	1
49	443	1
50	45	1
50	127	1
50	328	1
51	22	1
51	231	1
51	426	1
52	260	1
52	375	1
52	407	1
52	412	1
53	1	1
53	173	1
53	426	1
53	508	1
54	37	1
54	133	1
54	173	1
54	426	1
54	508	1
55	282	1
55	392	1
56	35	1
56	36	1
56	335	1
56	472	1
57	133	1
57	173	1
57	185	1
57	212	1
57	312	1
57	426	1
58	30	1
58	103	1
58	433	1
59	47	1
59	219	1
60	106	1
60	185	1
61	113	1
61	236	1
61	377	1
62	17	1
62	45	1
62	328	1
62	407	1
62	443	1
63	132	1
63	225	1
64	17	1
64	407	1
64	449	1
65	3	1
65	107	1
65	156	1
65	180	1
65	478	1
66	17	1
66	45	1
66	328	1
66	394	1
66	407	1
67	133	1
67	173	1
67	426	1
68	47	1
68	458	1
69	17	1
69	407	1
69	415	1
69	449	1
70	17	1
70	72	1
70	407	1
71	99	1
71	407	1
72	47	1
72	218	1
73	3	1
73	167	1
73	246	1
73	247	1
73	454	1
73	489	1
74	96	1
74	407	1
75	17	1
75	42	1
75	131	1
75	407	1
76	306	1
76	407	1
77	47	1
77	114	1
77	118	1
77	153	1
77	185	1
77	426	1
78	47	1
78	130	1
79	106	1
79	185	1
80	70	1
80	407	1
80	411	1
80	488	1
81	363	1
81	364	1
81	365	1
81	366	1
81	367	1
82	17	1
82	407	1
83	65	1
83	407	1
84	150	1
84	185	1
85	36	1
85	114	1
85	185	1
85	198	1
86	306	1
86	407	1
87	43	1
87	47	1
88	47	1
88	218	1
88	276	1
89	173	1
89	426	1
89	508	1
90	39	1
90	114	1
90	185	1
90	212	1
91	106	1
91	185	1
92	185	1
92	212	1
93	185	1
93	250	1
94	89	1
94	90	1
94	236	1
95	174	1
95	407	1
96	72	1
96	407	1
96	411	1
97	17	1
97	407	1
98	17	1
98	407	1
99	41	1
99	178	1
100	167	1
100	246	1
100	247	1
101	47	1
101	219	1
101	220	1
102	131	1
102	174	1
102	407	1
102	412	1
103	185	1
103	416	1
103	440	1
104	306	1
104	407	1
105	236	1
105	389	1
105	398	1
106	17	1
106	45	1
106	328	1
106	407	1
107	16	1
107	45	1
107	328	1
107	407	1
107	443	1
108	70	1
108	99	1
108	407	1
109	173	1
109	189	1
109	304	1
109	426	1
110	223	1
110	231	1
110	426	1
111	185	1
111	212	1
112	47	1
112	325	1
113	3	1
113	208	1
114	17	1
114	174	1
114	407	1
115	17	1
115	407	1
116	407	1
117	282	1
117	392	1
118	3	1
118	180	1
118	216	1
118	478	1
119	21	1
119	236	1
119	398	1
120	65	1
120	407	1
121	3	1
121	18	1
121	426	1
121	476	1
122	47	1
122	218	1
122	276	1
123	306	1
123	407	1
123	487	1
124	30	1
124	45	1
124	167	1
124	185	1
124	328	1
124	489	1
124	506	1
124	507	1
125	306	1
125	407	1
127	39	1
127	101	1
127	136	1
127	185	1
127	440	1
128	17	1
128	407	1
129	17	1
129	65	1
129	407	1
130	36	1
130	482	1
131	261	1
131	407	1
131	452	1
132	17	1
132	39	1
132	185	1
132	407	1
133	375	1
133	407	1
134	36	1
134	114	1
134	185	1
134	198	1
135	306	1
135	407	1
136	47	1
136	218	1
136	325	1
137	1	1
137	173	1
137	304	1
137	426	1
137	508	1
138	47	1
138	218	1
138	225	1
138	276	1
138	430	1
138	500	1
139	30	1
139	103	1
140	1	1
140	173	1
140	304	1
140	426	1
140	508	1
141	426	1
141	427	1
142	295	1
142	396	1
143	116	1
143	132	1
143	202	1
143	225	1
144	35	1
144	36	1
145	407	1
145	412	1
146	231	1
146	330	1
146	426	1
147	49	1
147	185	1
147	407	1
148	37	1
148	133	1
148	173	1
148	426	1
148	508	1
149	407	1
149	412	1
149	494	1
150	210	1
150	387	1
150	498	1
151	288	1
151	361	1
152	3	1
152	208	1
152	348	1
153	407	1
153	412	1
154	113	1
154	227	1
154	236	1
155	72	1
155	306	1
155	407	1
156	10	1
156	164	1
156	407	1
156	487	1
157	47	1
157	219	1
158	1	1
158	173	1
158	304	1
158	426	1
158	508	1
159	231	1
159	330	1
159	426	1
160	131	1
160	174	1
160	407	1
160	412	1
161	306	1
161	407	1
162	185	1
162	192	1
162	440	1
163	367	1
163	490	1
164	407	1
165	197	1
165	231	1
165	236	1
165	330	1
165	426	1
166	39	1
166	185	1
166	364	1
166	367	1
167	96	1
167	375	1
167	407	1
167	412	1
168	173	1
168	279	1
168	304	1
168	426	1
168	508	1
169	133	1
169	173	1
169	426	1
170	3	1
170	62	1
171	16	1
171	30	1
171	92	1
171	103	1
171	167	1
171	407	1
172	211	1
172	303	1
172	407	1
173	42	1
173	136	1
173	185	1
173	407	1
174	30	1
174	45	1
174	258	1
174	323	1
174	328	1
174	394	1
174	407	1
175	17	1
175	206	1
175	407	1
176	17	1
176	72	1
176	407	1
177	42	1
177	407	1
178	38	1
178	65	1
178	185	1
178	407	1
178	412	1
179	106	1
179	185	1
180	225	1
180	371	1
181	77	1
181	407	1
181	435	1
181	437	1
182	185	1
182	250	1
183	363	1
183	364	1
183	367	1
184	426	1
184	442	1
185	1	1
185	173	1
185	426	1
185	508	1
186	187	1
186	306	1
186	407	1
187	131	1
187	174	1
187	407	1
187	412	1
188	247	1
188	284	1
188	479	1
189	306	1
189	407	1
190	167	1
190	246	1
190	247	1
190	489	1
191	306	1
191	407	1
192	185	1
192	300	1
192	440	1
193	70	1
193	99	1
193	407	1
194	33	1
194	36	1
194	505	1
195	99	1
195	407	1
196	3	1
196	180	1
196	374	1
197	99	1
197	407	1
198	167	1
198	246	1
198	247	1
199	3	1
199	24	1
199	30	1
199	426	1
199	429	1
199	442	1
200	17	1
200	407	1
201	236	1
201	389	1
201	398	1
201	400	1
202	16	1
202	72	1
202	179	1
202	407	1
203	382	1
203	392	1
204	47	1
204	430	1
205	407	1
205	435	1
206	79	1
206	185	1
206	440	1
207	367	1
207	490	1
208	167	1
208	246	1
208	247	1
209	45	1
209	76	1
209	328	1
209	407	1
210	65	1
210	407	1
211	407	1
211	412	1
212	236	1
212	377	1
213	407	1
213	449	1
214	70	1
214	407	1
215	3	1
215	444	1
216	127	1
216	306	1
216	328	1
216	407	1
217	65	1
217	140	1
217	407	1
218	116	1
218	132	1
218	225	1
219	30	1
219	323	1
219	328	1
220	72	1
220	174	1
220	407	1
221	288	1
222	16	1
222	407	1
222	452	1
223	306	1
223	407	1
224	407	1
224	412	1
225	426	1
225	501	1
226	407	1
226	412	1
227	306	1
227	407	1
228	45	1
228	49	1
228	143	1
228	185	1
228	266	1
228	328	1
229	106	1
229	185	1
230	72	1
230	407	1
231	47	1
231	219	1
232	16	1
232	45	1
232	328	1
232	407	1
232	506	1
233	21	1
233	236	1
233	398	1
234	95	1
234	96	1
234	375	1
234	407	1
235	71	1
235	236	1
236	287	1
236	509	1
237	167	1
237	246	1
237	247	1
238	17	1
238	407	1
239	52	1
239	426	1
239	442	1
240	185	1
240	244	1
240	407	1
240	450	1
241	37	1
241	98	1
241	173	1
241	426	1
242	38	1
242	65	1
242	185	1
242	407	1
242	412	1
243	36	1
243	81	1
243	395	1
244	17	1
244	375	1
244	407	1
244	411	1
245	154	1
245	288	1
246	45	1
246	328	1
246	443	1
247	47	1
247	219	1
248	65	1
248	174	1
248	306	1
248	407	1
250	3	1
250	62	1
251	173	1
251	426	1
251	486	1
252	306	1
252	407	1
253	261	1
253	407	1
254	407	1
254	469	1
255	3	1
255	180	1
255	216	1
256	26	1
256	30	1
256	426	1
257	169	1
257	225	1
257	338	1
257	426	1
258	328	1
258	381	1
259	147	1
259	225	1
259	332	1
260	407	1
260	415	1
261	39	1
261	185	1
261	407	1
261	412	1
262	407	1
262	470	1
263	288	1
263	361	1
264	41	1
264	178	1
265	375	1
265	407	1
266	174	1
266	407	1
267	77	1
267	407	1
268	185	1
268	212	1
269	31	1
269	99	1
269	407	1
270	99	1
270	407	1
271	182	1
271	183	1
271	426	1
272	3	1
272	348	1
273	185	1
273	212	1
274	158	1
274	236	1
274	256	1
274	312	1
274	387	1
274	426	1
275	47	1
275	296	1
275	458	1
276	70	1
276	375	1
276	407	1
277	17	1
277	407	1
278	41	1
278	178	1
279	147	1
279	225	1
280	150	1
280	185	1
281	260	1
281	407	1
282	17	1
282	45	1
282	328	1
282	394	1
282	407	1
283	288	1
283	420	1
284	185	1
284	212	1
285	16	1
285	407	1
286	174	1
286	375	1
286	407	1
287	47	1
287	219	1
288	211	1
288	260	1
288	303	1
288	407	1
289	185	1
289	226	1
289	440	1
290	17	1
290	65	1
290	140	1
290	407	1
291	154	1
291	288	1
292	153	1
292	426	1
293	174	1
293	407	1
294	49	1
294	185	1
295	261	1
295	407	1
296	3	1
296	229	1
297	260	1
297	407	1
298	116	1
298	132	1
298	202	1
298	225	1
298	353	1
299	45	1
299	127	1
299	328	1
300	133	1
300	173	1
300	426	1
301	106	1
301	185	1
302	182	1
302	183	1
302	426	1
303	142	1
303	426	1
305	158	1
305	426	1
306	29	1
306	86	1
306	101	1
306	167	1
306	183	1
306	185	1
306	231	1
306	233	1
306	426	1
306	440	1
307	303	1
307	407	1
308	97	1
308	156	1
308	288	1
308	383	1
309	47	1
309	219	1
310	3	1
310	180	1
310	216	1
311	45	1
311	328	1
312	185	1
312	201	1
313	174	1
313	407	1
314	306	1
314	407	1
315	34	1
315	35	1
315	36	1
315	158	1
315	426	1
316	17	1
316	407	1
317	306	1
317	407	1
318	38	1
318	65	1
318	131	1
318	185	1
318	407	1
319	185	1
319	416	1
319	440	1
320	36	1
320	335	1
321	113	1
321	236	1
322	47	1
322	325	1
323	99	1
323	407	1
324	45	1
324	49	1
324	185	1
324	289	1
324	328	1
325	99	1
325	407	1
326	39	1
326	185	1
327	230	1
327	426	1
328	17	1
328	174	1
328	407	1
329	45	1
329	239	1
329	328	1
330	47	1
330	219	1
331	98	1
331	173	1
331	304	1
331	425	1
331	426	1
331	442	1
331	446	1
331	508	1
332	185	1
332	250	1
333	58	1
333	59	1
333	322	1
333	426	1
333	493	1
334	260	1
334	407	1
335	236	1
335	380	1
336	407	1
336	412	1
337	306	1
337	407	1
338	12	1
338	247	1
338	284	1
338	479	1
339	288	1
339	386	1
339	423	1
340	45	1
340	328	1
340	407	1
340	449	1
340	506	1
341	182	1
341	183	1
341	426	1
342	106	1
342	185	1
343	263	1
343	426	1
344	17	1
344	407	1
344	437	1
345	47	1
345	118	1
345	426	1
346	39	1
346	185	1
347	150	1
347	185	1
348	47	1
348	130	1
348	218	1
348	276	1
349	153	1
349	426	1
350	17	1
350	72	1
350	407	1
351	185	1
351	212	1
352	39	1
352	185	1
352	204	1
352	407	1
353	174	1
353	407	1
354	367	1
354	490	1
355	426	1
355	471	1
356	30	1
356	448	1
357	17	1
357	72	1
357	407	1
357	412	1
358	288	1
359	147	1
359	225	1
360	133	1
360	173	1
360	185	1
360	212	1
360	426	1
361	407	1
362	47	1
362	219	1
362	220	1
362	305	1
363	195	1
363	231	1
363	233	1
363	426	1
363	471	1
364	45	1
364	127	1
364	200	1
364	328	1
365	167	1
365	246	1
365	247	1
366	3	1
366	167	1
366	208	1
366	499	1
367	407	1
367	449	1
368	334	1
368	426	1
369	113	1
369	236	1
370	45	1
370	261	1
370	289	1
370	328	1
370	407	1
370	452	1
371	407	1
371	494	1
372	273	1
372	392	1
373	35	1
373	36	1
374	47	1
374	219	1
374	325	1
375	30	1
375	128	1
375	156	1
375	355	1
375	441	1
376	407	1
376	412	1
377	17	1
377	65	1
377	140	1
377	407	1
378	306	1
378	407	1
379	375	1
379	407	1
380	185	1
380	225	1
380	226	1
380	440	1
380	500	1
381	35	1
381	36	1
382	306	1
382	407	1
383	407	1
383	412	1
384	3	1
384	18	1
384	167	1
384	310	1
384	349	1
385	223	1
385	231	1
385	426	1
386	303	1
386	407	1
387	154	1
387	288	1
388	133	1
388	173	1
388	426	1
389	31	1
389	407	1
390	167	1
390	351	1
391	236	1
391	398	1
391	400	1
392	3	1
392	348	1
393	407	1
393	487	1
393	488	1
394	99	1
394	139	1
394	407	1
395	185	1
395	212	1
396	169	1
396	426	1
397	173	1
397	304	1
397	426	1
397	508	1
398	116	1
398	132	1
398	202	1
398	225	1
398	340	1
399	58	1
399	110	1
399	426	1
400	174	1
400	407	1
401	41	1
401	178	1
402	114	1
402	185	1
402	212	1
403	288	1
403	386	1
403	423	1
404	167	1
404	367	1
404	369	1
405	260	1
405	375	1
405	407	1
406	31	1
406	70	1
406	99	1
406	407	1
407	173	1
407	426	1
407	508	1
408	113	1
408	236	1
409	97	1
409	156	1
409	160	1
409	288	1
409	308	1
409	383	1
410	306	1
410	407	1
411	407	1
411	470	1
412	17	1
412	45	1
412	328	1
412	407	1
412	443	1
413	106	1
413	185	1
414	47	1
414	130	1
414	296	1
414	430	1
415	43	1
415	47	1
416	79	1
416	185	1
416	440	1
417	375	1
417	407	1
418	375	1
418	407	1
419	185	1
419	212	1
420	43	1
420	47	1
420	219	1
421	334	1
421	426	1
422	47	1
422	130	1
422	225	1
422	296	1
422	404	1
423	36	1
423	83	1
423	158	1
423	426	1
424	65	1
424	407	1
425	312	1
425	426	1
426	306	1
426	407	1
427	407	1
427	411	1
427	412	1
427	436	1
428	407	1
429	106	1
429	185	1
430	17	1
430	72	1
430	407	1
431	39	1
431	185	1
432	288	1
432	420	1
433	1	1
433	173	1
433	426	1
433	508	1
434	47	1
434	219	1
434	291	1
435	49	1
435	185	1
435	212	1
436	17	1
436	65	1
436	140	1
436	407	1
437	407	1
437	494	1
438	99	1
438	407	1
439	16	1
439	45	1
439	289	1
439	328	1
439	407	1
440	131	1
440	407	1
441	407	1
441	452	1
442	35	1
442	36	1
442	335	1
442	472	1
443	263	1
443	426	1
444	407	1
444	411	1
444	412	1
444	436	1
445	1	1
445	173	1
445	231	1
445	233	1
445	426	1
446	181	1
446	236	1
447	231	1
447	233	1
447	268	1
447	426	1
448	173	1
448	304	1
448	425	1
448	426	1
448	508	1
449	72	1
449	407	1
450	154	1
450	288	1
451	124	1
451	407	1
452	172	1
452	185	1
453	17	1
453	407	1
453	415	1
454	312	1
454	426	1
455	185	1
455	212	1
456	407	1
456	470	1
457	261	1
457	407	1
458	47	1
458	114	1
458	118	1
458	153	1
458	185	1
458	426	1
459	174	1
459	375	1
459	407	1
460	45	1
460	328	1
461	261	1
461	407	1
461	415	1
461	452	1
462	35	1
462	36	1
462	335	1
462	475	1
463	45	1
463	328	1
464	17	1
464	45	1
464	328	1
464	407	1
464	443	1
465	76	1
465	407	1
466	3	1
466	148	1
466	348	1
467	223	1
467	231	1
467	426	1
468	247	1
468	464	1
468	479	1
469	167	1
469	246	1
469	247	1
470	153	1
470	426	1
471	17	1
471	65	1
471	407	1
472	407	1
473	16	1
473	407	1
474	407	1
474	412	1
475	156	1
475	160	1
475	308	1
476	96	1
476	407	1
477	154	1
477	288	1
478	185	1
478	265	1
479	43	1
479	47	1
480	17	1
480	407	1
481	375	1
481	407	1
482	106	1
482	185	1
483	106	1
483	185	1
483	407	1
483	412	1
484	306	1
484	407	1
485	77	1
485	185	1
485	188	1
485	407	1
486	288	1
486	361	1
487	306	1
487	407	1
488	47	1
488	219	1
489	261	1
489	407	1
489	452	1
490	392	1
491	29	1
491	426	1
492	306	1
492	407	1
493	174	1
493	407	1
494	134	1
494	392	1
495	206	1
495	260	1
495	375	1
495	407	1
496	35	1
496	36	1
496	335	1
496	472	1
497	287	1
498	16	1
498	45	1
498	328	1
498	407	1
498	443	1
499	306	1
499	407	1
500	3	1
500	208	1
501	236	1
501	274	1
502	407	1
502	470	1
503	306	1
503	407	1
504	236	1
504	389	1
504	398	1
505	375	1
505	407	1
506	3	1
506	30	1
506	129	1
506	180	1
506	355	1
507	45	1
507	328	1
507	407	1
508	306	1
508	407	1
509	288	1
509	386	1
509	423	1
510	106	1
510	185	1
511	407	1
511	470	1
512	375	1
512	407	1
513	407	1
513	449	1
514	30	1
514	185	1
514	507	1
515	72	1
515	407	1
516	5	1
516	426	1
517	179	1
517	407	1
518	42	1
518	407	1
518	449	1
519	174	1
519	407	1
520	195	1
520	231	1
520	426	1
521	3	1
521	511	1
522	362	1
522	363	1
522	364	1
522	365	1
522	367	1
523	174	1
523	306	1
523	407	1
523	469	1
524	133	1
524	173	1
524	426	1
525	273	1
525	392	1
526	17	1
526	24	1
526	30	1
526	407	1
527	3	1
527	167	1
527	208	1
527	489	1
528	185	1
528	250	1
529	195	1
529	231	1
529	426	1
530	263	1
530	288	1
530	426	1
530	496	1
530	497	1
531	426	1
531	442	1
532	363	1
532	364	1
532	365	1
532	366	1
532	367	1
533	407	1
533	438	1
533	449	1
534	16	1
534	303	1
534	407	1
534	488	1
535	195	1
535	231	1
535	426	1
536	116	1
536	132	1
536	202	1
536	225	1
537	47	1
537	219	1
538	41	1
538	178	1
539	135	1
539	147	1
539	225	1
540	17	1
540	65	1
540	140	1
540	407	1
541	174	1
541	407	1
541	412	1
542	35	1
542	36	1
543	261	1
543	407	1
544	106	1
544	185	1
545	169	1
545	225	1
545	338	1
545	426	1
546	223	1
546	231	1
546	426	1
547	100	1
547	147	1
547	225	1
547	485	1
548	154	1
548	288	1
549	306	1
549	407	1
550	36	1
550	114	1
550	185	1
550	198	1
551	3	1
551	444	1
552	35	1
552	36	1
553	359	1
553	426	1
554	312	1
554	426	1
555	70	1
555	407	1
556	185	1
556	250	1
557	100	1
557	225	1
558	195	1
558	231	1
558	426	1
559	112	1
559	249	1
559	288	1
559	426	1
560	39	1
560	106	1
560	185	1
561	35	1
561	36	1
562	231	1
562	330	1
562	426	1
563	16	1
563	407	1
564	45	1
564	191	1
564	289	1
564	328	1
564	407	1
565	30	1
565	388	1
566	306	1
566	407	1
567	236	1
567	377	1
568	306	1
568	407	1
569	47	1
569	325	1
570	76	1
570	407	1
571	39	1
571	185	1
572	260	1
572	375	1
572	407	1
573	35	1
573	36	1
573	472	1
574	72	1
574	174	1
574	407	1
575	131	1
575	407	1
575	412	1
576	163	1
576	278	1
576	387	1
577	106	1
577	185	1
578	133	1
578	142	1
578	153	1
578	173	1
578	426	1
579	288	1
579	361	1
580	58	1
580	59	1
580	426	1
581	236	1
581	256	1
581	387	1
581	466	1
582	167	1
582	246	1
582	247	1
583	269	1
583	407	1
584	261	1
584	407	1
584	452	1
585	107	1
585	156	1
586	260	1
586	407	1
587	112	1
587	156	1
587	158	1
587	249	1
587	288	1
587	426	1
588	261	1
588	407	1
589	72	1
589	174	1
589	407	1
590	133	1
590	173	1
590	426	1
591	173	1
591	426	1
591	486	1
592	29	1
592	120	1
592	426	1
593	150	1
593	185	1
593	265	1
594	174	1
594	306	1
594	407	1
594	469	1
595	223	1
595	231	1
595	426	1
596	288	1
596	386	1
596	423	1
597	167	1
597	246	1
597	247	1
598	133	1
598	173	1
598	426	1
599	172	1
599	185	1
600	17	1
600	72	1
600	407	1
