2	1	1
2	2	1
2	3	1
2	4	1
2	5	1
2	6	1
2	7	1
2	8	1
2	9	1
2	11	1
3	7	1
4	1	1
4	4	1
4	6	1
4	7	1
4	8	1
4	9	1
4	11	1
5	1	1
5	3	1
5	4	1
5	7	1
5	11	1
6	1	1
6	4	1
6	6	1
6	7	1
6	11	1
7	9	1
8	1	1
8	2	1
8	3	1
8	4	1
8	5	1
8	6	1
8	7	1
8	8	1
8	9	1
8	10	1
8	11	1
9	6	1
9	8	1
10	3	1
10	4	1
10	9	1
11	1	1
11	4	1
11	6	1
12	6	1
12	7	1
12	9	1
12	11	1
13	1	1
13	4	1
13	5	1
13	6	1
13	7	1
13	9	1
13	10	1
13	11	1
14	1	1
14	3	1
14	4	1
14	5	1
14	6	1
14	7	1
14	9	1
14	11	1
15	7	1
15	9	1
16	1	1
16	2	1
16	3	1
16	4	1
16	5	1
16	6	1
16	7	1
16	8	1
16	9	1
16	10	1
16	11	1
17	1	1
17	3	1
17	4	1
17	5	1
17	6	1
17	7	1
17	9	1
17	11	1
18	3	1
18	7	1
18	11	1
19	1	1
19	3	1
19	4	1
19	6	1
19	7	1
19	8	1
19	9	1
19	11	1
20	1	1
21	1	1
21	2	1
21	3	1
21	4	1
21	5	1
21	6	1
21	7	1
21	8	1
21	9	1
21	10	1
21	11	1
23	1	1
23	6	1
23	7	1
25	1	1
25	5	1
25	7	1
25	9	1
26	6	1
27	7	1
28	1	1
28	3	1
28	4	1
28	6	1
28	7	1
28	9	1
29	1	1
29	3	1
29	4	1
29	6	1
29	7	1
29	9	1
29	10	1
30	1	1
30	3	1
30	4	1
30	5	1
30	6	1
30	7	1
30	8	1
30	9	1
30	10	1
30	11	1
32	1	1
32	3	1
32	4	1
32	6	1
32	7	1
32	8	1
32	9	1
32	11	1
33	7	1
33	11	1
34	6	1
35	9	1
37	1	1
37	3	1
37	4	1
37	6	1
37	7	1
37	9	1
37	11	1
38	1	1
38	9	1
38	11	1
40	1	1
40	4	1
40	11	1
41	1	1
41	8	1
43	1	1
43	4	1
43	6	1
43	7	1
43	9	1
43	11	1
44	1	1
